Name	control_1	control_2	control_3	NVP64wt_1	NVP64wt_2	NVP64wt_3	NVP64cu_1	NVP64cu_2	NVP64cu_3
jgi|MoeNVP64_1|47034|CE46513_2176	NA	NA	NA	0	0	0.158081	0	0	0
jgi|MoeNVP64_1|46814|CE46293_263	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|46724|CE46203_16	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|46585|CE46064_11092	NA	NA	NA	0.027488	0.016836	0	0.013534	0	0
jgi|MoeNVP64_1|46400|CE45879_140658	NA	NA	NA	0.572866	0.112402	0.467368	0.487938	0.106563	1.22321
jgi|MoeNVP64_1|46345|CE45824_1782	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|46342|CE45821_7172	NA	NA	NA	0	0	0	0.004803	0	0.005184
jgi|MoeNVP64_1|45728|CE45207_1938	NA	NA	NA	0.030139	0	0.038391	0	0.032657	0
jgi|MoeNVP64_1|4569|CE4048_5875	NA	NA	NA	0.084388	0.103374	0.107495	0	0	0.089686
jgi|MoeNVP64_1|45530|CE45009_5922	NA	NA	NA	0.034728	0	0.011059	0.008549	0	0.009227
jgi|MoeNVP64_1|45481|CE44960_341	NA	NA	NA	0	0	1.22615	0	0	2.04603
jgi|MoeNVP64_1|45307|CE44786_1467	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|45006|CE44485_987	NA	NA	NA	0	0.030051	0.062497	0.048312	0	0
jgi|MoeNVP64_1|44562|CE44041_322	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|44442|CE43921_2823	NA	NA	NA	0.006539	0	0.004165	0	0	0
jgi|MoeNVP64_1|4442|CE3921_1053	NA	NA	NA	0.013948	0	0	0	0	0
jgi|MoeNVP64_1|4374|CE3853_443	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|4294|CE3773_1261	NA	NA	NA	0.033755	0	0	0	0	0
jgi|MoeNVP64_1|42189|CE41668_35666	NA	NA	NA	0.026289	0	0	0.025887	0	0
jgi|MoeNVP64_1|419354|estExt_fgenesh1_pg.C_280009	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419304|estExt_fgenesh1_pg.C_260019	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419221|estExt_fgenesh1_pg.C_240075	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419217|estExt_fgenesh1_pg.C_240070	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419210|estExt_fgenesh1_pg.C_240058	NA	NA	NA	0	0	0	0	0	0.202837
jgi|MoeNVP64_1|419195|estExt_fgenesh1_pg.C_240042	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419182|estExt_fgenesh1_pg.C_240026	NA	NA	NA	0.009094	0	0.011583	0.008954	0	0
jgi|MoeNVP64_1|419150|estExt_fgenesh1_pg.C_230124	NA	NA	NA	0	0	0	0	0.007829	0
jgi|MoeNVP64_1|419133|estExt_fgenesh1_pg.C_230102	NA	NA	NA	0	0	0	0	0	0.010453
jgi|MoeNVP64_1|419114|estExt_fgenesh1_pg.C_230073	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419104|estExt_fgenesh1_pg.C_230063	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419073|estExt_fgenesh1_pg.C_230024	NA	NA	NA	0	0.008459	0	0	0	0
jgi|MoeNVP64_1|419017|estExt_fgenesh1_pg.C_220170	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419004|estExt_fgenesh1_pg.C_220156	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419001|estExt_fgenesh1_pg.C_220152	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|419000|estExt_fgenesh1_pg.C_220151	NA	NA	NA	0	0.010746	0	0.008638	0	0.009323
jgi|MoeNVP64_1|418960|estExt_fgenesh1_pg.C_220109	NA	NA	NA	0.020532	0.037728	0.026154	0	0	0.010911
jgi|MoeNVP64_1|418936|estExt_fgenesh1_pg.C_220085	NA	NA	NA	0	0	0.009331	0	0	0.007785
jgi|MoeNVP64_1|418899|estExt_fgenesh1_pg.C_220047	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418838|estExt_fgenesh1_pg.C_210205	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418837|estExt_fgenesh1_pg.C_210204	NA	NA	NA	0.010746	0	0.004563	0.003527	0	0
jgi|MoeNVP64_1|418797|estExt_fgenesh1_pg.C_210160	NA	NA	NA	0.052092	0.02127	0.011059	0	0	0
jgi|MoeNVP64_1|418749|estExt_fgenesh1_pg.C_210108	NA	NA	NA	0.00725	0.008881	0	0	0	0
jgi|MoeNVP64_1|418743|estExt_fgenesh1_pg.C_210102	NA	NA	NA	0.019049	0	0	0	0	0.020245
jgi|MoeNVP64_1|418740|estExt_fgenesh1_pg.C_210099	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418681|estExt_fgenesh1_pg.C_210035	NA	NA	NA	0	0	0.005095	0.003938	0.004334	0.021253
jgi|MoeNVP64_1|418653|estExt_fgenesh1_pg.C_210006	NA	NA	NA	0.041694	0.010215	0.042488	0	0.018071	0.026587
jgi|MoeNVP64_1|418643|estExt_fgenesh1_pg.C_200220	NA	NA	NA	0.021418	0	0	0	0	0
jgi|MoeNVP64_1|418590|estExt_fgenesh1_pg.C_200149	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418577|estExt_fgenesh1_pg.C_200136	NA	NA	NA	0	0	0	0.019506	0	0
jgi|MoeNVP64_1|418531|estExt_fgenesh1_pg.C_200086	NA	NA	NA	0.007756	0.019003	0.00988	0.007638	0	0
jgi|MoeNVP64_1|418471|estExt_fgenesh1_pg.C_200016	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418452|estExt_fgenesh1_pg.C_190269	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418410|estExt_fgenesh1_pg.C_190218	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418377|estExt_fgenesh1_pg.C_190181	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418328|estExt_fgenesh1_pg.C_190128	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418317|estExt_fgenesh1_pg.C_190116	NA	NA	NA	0.011624	0	0	0	0	0.012353
jgi|MoeNVP64_1|418295|estExt_fgenesh1_pg.C_190093	NA	NA	NA	0.006462	0	0.008231	0.057264	0.028006	0.041203
jgi|MoeNVP64_1|418266|estExt_fgenesh1_pg.C_190062	NA	NA	NA	0	0	0	0.005467	0	0.0059
jgi|MoeNVP64_1|418260|estExt_fgenesh1_pg.C_190056	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418257|estExt_fgenesh1_pg.C_190053	NA	NA	NA	0.008883	0	0	0	0	0
jgi|MoeNVP64_1|418253|estExt_fgenesh1_pg.C_190048	NA	NA	NA	0.05358	0.032817	0.051188	0	0	0.071179
jgi|MoeNVP64_1|418243|estExt_fgenesh1_pg.C_190038	NA	NA	NA	0.021062	0.0086	0	0.041479	0.015214	0.014923
jgi|MoeNVP64_1|418222|estExt_fgenesh1_pg.C_190016	NA	NA	NA	0.022869	0	0	0.067558	0.02478	0.036458
jgi|MoeNVP64_1|418196|estExt_fgenesh1_pg.C_180262	NA	NA	NA	0.004215	0.010327	0.005369	0.012452	0	0.00896
jgi|MoeNVP64_1|418119|estExt_fgenesh1_pg.C_180162	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418068|estExt_fgenesh1_pg.C_180095	NA	NA	NA	0	0	0	0.01309	0	0.016954
jgi|MoeNVP64_1|418057|estExt_fgenesh1_pg.C_180084	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418051|estExt_fgenesh1_pg.C_180074	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418038|estExt_fgenesh1_pg.C_180059	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418016|estExt_fgenesh1_pg.C_180036	NA	NA	NA	0.047409	0	0.181171	0.023342	0	0.075578
jgi|MoeNVP64_1|417982|estExt_fgenesh1_pg.C_170332	NA	NA	NA	0	0.01382	0	0	0	0.01199
jgi|MoeNVP64_1|417913|estExt_fgenesh1_pg.C_170254	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417893|estExt_fgenesh1_pg.C_170232	NA	NA	NA	0	0	0	0	0.051954	0.101916
jgi|MoeNVP64_1|417888|estExt_fgenesh1_pg.C_170227	NA	NA	NA	0	0	0.023068	0.053495	0.019622	0
jgi|MoeNVP64_1|417882|estExt_fgenesh1_pg.C_170219	NA	NA	NA	0	0	0	0	0	0.011708
jgi|MoeNVP64_1|417873|estExt_fgenesh1_pg.C_170210	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417834|estExt_fgenesh1_pg.C_170166	NA	NA	NA	0.008718	0	0.011105	0	0	0
jgi|MoeNVP64_1|417824|estExt_fgenesh1_pg.C_170156	NA	NA	NA	0	0	0.082688	0.12784	0	0.275957
jgi|MoeNVP64_1|417799|estExt_fgenesh1_pg.C_170128	NA	NA	NA	0.00282	0	0.007185	0.002777	0	0.014988
jgi|MoeNVP64_1|417631|estExt_fgenesh1_pg.C_160303	NA	NA	NA	0.251156	0.061532	0.25594	0	0	0
jgi|MoeNVP64_1|417615|estExt_fgenesh1_pg.C_160280	NA	NA	NA	0	0	0	0.015164	0	0
jgi|MoeNVP64_1|417536|estExt_fgenesh1_pg.C_160181	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417502|estExt_fgenesh1_pg.C_160143	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417489|estExt_fgenesh1_pg.C_160128	NA	NA	NA	0	0	0	0.129829	0.142863	0.140125
jgi|MoeNVP64_1|417450|estExt_fgenesh1_pg.C_160076	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417402|estExt_fgenesh1_pg.C_160022	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417356|estExt_fgenesh1_pg.C_150370	NA	NA	NA	0.003144	0	0	0.006192	0.003407	0.003342
jgi|MoeNVP64_1|417307|estExt_fgenesh1_pg.C_150316	NA	NA	NA	0.020202	0.003535	0	0	0.003127	0.012269
jgi|MoeNVP64_1|417278|estExt_fgenesh1_pg.C_150287	NA	NA	NA	0.01156	0	0.014725	0	0	0.012286
jgi|MoeNVP64_1|417275|estExt_fgenesh1_pg.C_150281	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417266|estExt_fgenesh1_pg.C_150272	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417229|estExt_fgenesh1_pg.C_150229	NA	NA	NA	0	0	0	0.072891	0	0
jgi|MoeNVP64_1|417095|estExt_fgenesh1_pg.C_150076	NA	NA	NA	0	0	0	0.010992	0	0.011863
jgi|MoeNVP64_1|417048|estExt_fgenesh1_pg.C_150014	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417014|estExt_fgenesh1_pg.C_140359	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|417004|estExt_fgenesh1_pg.C_140348	NA	NA	NA	0	0.009467	0.009844	0	0	0
jgi|MoeNVP64_1|417002|estExt_fgenesh1_pg.C_140346	NA	NA	NA	0.013498	0	0	0	0	0
jgi|MoeNVP64_1|416982|estExt_fgenesh1_pg.C_140324	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416981|estExt_fgenesh1_pg.C_140323	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416944|estExt_fgenesh1_pg.C_140285	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416931|estExt_fgenesh1_pg.C_140272	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416924|estExt_fgenesh1_pg.C_140265	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416922|estExt_fgenesh1_pg.C_140263	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416874|estExt_fgenesh1_pg.C_140211	NA	NA	NA	0.009461	0	0	0	0	0
jgi|MoeNVP64_1|416858|estExt_fgenesh1_pg.C_140194	NA	NA	NA	0	0	0	0	0	0.009005
jgi|MoeNVP64_1|416837|estExt_fgenesh1_pg.C_140172	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416803|estExt_fgenesh1_pg.C_140122	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416736|estExt_fgenesh1_pg.C_140049	NA	NA	NA	0.008372	0	0	0	0	0
jgi|MoeNVP64_1|416735|estExt_fgenesh1_pg.C_140048	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416720|estExt_fgenesh1_pg.C_140030	NA	NA	NA	0	0	0	0.007527	0	0
jgi|MoeNVP64_1|416669|estExt_fgenesh1_pg.C_13_t20030	NA	NA	NA	0	0	0.039961	0.015445	0	0.033341
jgi|MoeNVP64_1|416659|estExt_fgenesh1_pg.C_13_t20018	NA	NA	NA	0.009928	0.012162	0	0	0	0
jgi|MoeNVP64_1|416593|estExt_fgenesh1_pg.C_13_t10438	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416592|estExt_fgenesh1_pg.C_13_t10437	NA	NA	NA	0	0.033782	0	0	0	0
jgi|MoeNVP64_1|416574|estExt_fgenesh1_pg.C_13_t10416	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416556|estExt_fgenesh1_pg.C_13_t10398	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416555|estExt_fgenesh1_pg.C_13_t10397	NA	NA	NA	0	0	0	0.015219	0	0
jgi|MoeNVP64_1|416531|estExt_fgenesh1_pg.C_13_t10371	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416501|estExt_fgenesh1_pg.C_13_t10341	NA	NA	NA	0.005361	0	0	0	0	0
jgi|MoeNVP64_1|416490|estExt_fgenesh1_pg.C_13_t10330	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416452|estExt_fgenesh1_pg.C_13_t10288	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416445|estExt_fgenesh1_pg.C_13_t10281	NA	NA	NA	0	0	0.011197	0.034623	0	0.009342
jgi|MoeNVP64_1|416428|estExt_fgenesh1_pg.C_13_t10263	NA	NA	NA	0	0	0	0	0	0.010309
jgi|MoeNVP64_1|416364|estExt_fgenesh1_pg.C_13_t10194	NA	NA	NA	0.006861	0	0	0	0	0
jgi|MoeNVP64_1|416322|estExt_fgenesh1_pg.C_13_t10150	NA	NA	NA	0.053865	0	0.022871	0	0	0.019082
jgi|MoeNVP64_1|416284|estExt_fgenesh1_pg.C_13_t10109	NA	NA	NA	0.032209	0	0	0	0	0.034231
jgi|MoeNVP64_1|416232|estExt_fgenesh1_pg.C_13_t10051	NA	NA	NA	0	0	0	0.003723	0	0.004018
jgi|MoeNVP64_1|416175|estExt_fgenesh1_pg.C_120428	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418447|estExt_fgenesh1_pg.C_190263	NA	NA	NA	0	0	0	0	0	0.01078
jgi|MoeNVP64_1|416123|estExt_fgenesh1_pg.C_120369	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|416064|estExt_fgenesh1_pg.C_120301	NA	NA	NA	0	0	0	0	0	0.010032
jgi|MoeNVP64_1|416050|estExt_fgenesh1_pg.C_120280	NA	NA	NA	0	0	0.009079	0	0.007723	0
jgi|MoeNVP64_1|415975|estExt_fgenesh1_pg.C_120199	NA	NA	NA	0.003467	0.004247	0	0	0	0.007369
jgi|MoeNVP64_1|54702|CE54181_937	NA	NA	NA	0.045301	0.015855	0.016487	0	0	0
jgi|MoeNVP64_1|415955|estExt_fgenesh1_pg.C_120167	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415905|estExt_fgenesh1_pg.C_120098	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415884|estExt_fgenesh1_pg.C_120074	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415876|estExt_fgenesh1_pg.C_120064	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415859|estExt_fgenesh1_pg.C_120037	NA	NA	NA	0.008883	0.010881	0	0	0	0
jgi|MoeNVP64_1|415817|estExt_fgenesh1_pg.C_11_t20007	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415806|estExt_fgenesh1_pg.C_11_t10488	NA	NA	NA	0.012558	0	0	0	0	0.040038
jgi|MoeNVP64_1|415786|estExt_fgenesh1_pg.C_11_t10468	NA	NA	NA	0.005348	0	0	0	0	0
jgi|MoeNVP64_1|415714|estExt_fgenesh1_pg.C_11_t10388	NA	NA	NA	0.00419	0.005133	0.010675	0	0.00454	0
jgi|MoeNVP64_1|415680|estExt_fgenesh1_pg.C_11_t10351	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415664|estExt_fgenesh1_pg.C_11_t10329	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415628|estExt_fgenesh1_pg.C_11_t10291	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415625|estExt_fgenesh1_pg.C_11_t10288	NA	NA	NA	0	0	0.033041	0.017028	0	0
jgi|MoeNVP64_1|415615|estExt_fgenesh1_pg.C_11_t10278	NA	NA	NA	0.026046	0	0.033177	0	0	0
jgi|MoeNVP64_1|415569|estExt_fgenesh1_pg.C_11_t10229	NA	NA	NA	0.00642	0.001966	0	0	0	0.003411
jgi|MoeNVP64_1|415545|estExt_fgenesh1_pg.C_11_t10204	NA	NA	NA	0.030949	0	0.052565	0	0	0.010964
jgi|MoeNVP64_1|64253|CE63732_449	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415512|estExt_fgenesh1_pg.C_11_t10170	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415476|estExt_fgenesh1_pg.C_11_t10133	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415446|estExt_fgenesh1_pg.C_11_t10101	NA	NA	NA	0.0062	0	0	0	0	0
jgi|MoeNVP64_1|415430|estExt_fgenesh1_pg.C_11_t10084	NA	NA	NA	0	0.005138	0	0.00413	0	0.008915
jgi|MoeNVP64_1|415413|estExt_fgenesh1_pg.C_11_t10067	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415386|estExt_fgenesh1_pg.C_11_t10036	NA	NA	NA	0.027048	0	0	0.026633	0	0.028746
jgi|MoeNVP64_1|415280|estExt_fgenesh1_pg.C_10_t10474	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415274|estExt_fgenesh1_pg.C_10_t10467	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415187|estExt_fgenesh1_pg.C_10_t10373	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|415178|estExt_fgenesh1_pg.C_10_t10362	NA	NA	NA	0.014207	0	0	0	0	0
jgi|MoeNVP64_1|415106|estExt_fgenesh1_pg.C_10_t10286	NA	NA	NA	0.011455	0.014033	0.009728	0	0	0
jgi|MoeNVP64_1|415086|estExt_fgenesh1_pg.C_10_t10265	NA	NA	NA	0	0	0	0	0	0.019001
jgi|MoeNVP64_1|415082|estExt_fgenesh1_pg.C_10_t10261	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414979|estExt_fgenesh1_pg.C_10_t10142	NA	NA	NA	0	0	0	0.016619	0	0.017937
jgi|MoeNVP64_1|414978|estExt_fgenesh1_pg.C_10_t10141	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414977|estExt_fgenesh1_pg.C_10_t10140	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414971|estExt_fgenesh1_pg.C_10_t10134	NA	NA	NA	0.178434	0.173633	0.280271	0	0	0.084609
jgi|MoeNVP64_1|414950|estExt_fgenesh1_pg.C_10_t10111	NA	NA	NA	0.005494	0	0.006998	0	0	0.023356
jgi|MoeNVP64_1|414945|estExt_fgenesh1_pg.C_10_t10105	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414905|estExt_fgenesh1_pg.C_10_t10064	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414825|estExt_fgenesh1_pg.C_9_t20146	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|418587|estExt_fgenesh1_pg.C_200146	NA	NA	NA	0	0.007219	0	0	0	0
jgi|MoeNVP64_1|414821|estExt_fgenesh1_pg.C_9_t20138	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414763|estExt_fgenesh1_pg.C_9_t20073	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414753|estExt_fgenesh1_pg.C_9_t20063	NA	NA	NA	0.039806	0.009752	0.020282	0.007839	0.008626	0
jgi|MoeNVP64_1|414732|estExt_fgenesh1_pg.C_9_t20037	NA	NA	NA	0.007377	0	0	0.007264	0	0
jgi|MoeNVP64_1|414711|estExt_fgenesh1_pg.C_9_t20014	NA	NA	NA	0.004616	0.005655	0.00588	0	0	0
jgi|MoeNVP64_1|414622|estExt_fgenesh1_pg.C_9_t10413	NA	NA	NA	0.021203	0	0	0.041757	0.022975	0.022534
jgi|MoeNVP64_1|414621|estExt_fgenesh1_pg.C_9_t10412	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414500|estExt_fgenesh1_pg.C_9_t10286	NA	NA	NA	0.039931	0.048915	0.025433	0.03932	0.050479	0.049511
jgi|MoeNVP64_1|414434|estExt_fgenesh1_pg.C_9_t10215	NA	NA	NA	0.012337	0	0	0	0	0
jgi|MoeNVP64_1|414302|estExt_fgenesh1_pg.C_9_t10066	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414253|estExt_fgenesh1_pg.C_9_t10011	NA	NA	NA	0.010184	0	0.004324	0	0	0
jgi|MoeNVP64_1|414211|estExt_fgenesh1_pg.C_8_t20162	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414202|estExt_fgenesh1_pg.C_8_t20153	NA	NA	NA	0.026875	0	0	0	0	0
jgi|MoeNVP64_1|414200|estExt_fgenesh1_pg.C_8_t20149	NA	NA	NA	0.04262	0	0.108581	0.041968	0	0.045296
jgi|MoeNVP64_1|414185|estExt_fgenesh1_pg.C_8_t20134	NA	NA	NA	0.056134	0.011461	0.04767	0.027637	0	0
jgi|MoeNVP64_1|414184|estExt_fgenesh1_pg.C_8_t20133	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414162|estExt_fgenesh1_pg.C_8_t20108	NA	NA	NA	0.020092	0	0.025594	0	0	0
jgi|MoeNVP64_1|414145|estExt_fgenesh1_pg.C_8_t20091	NA	NA	NA	0	0	0	0.008859	0	0
jgi|MoeNVP64_1|414058|estExt_fgenesh1_pg.C_8_t10482	NA	NA	NA	0.01807	0.011068	0.011509	0	0	0
jgi|MoeNVP64_1|414050|estExt_fgenesh1_pg.C_8_t10474	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|414037|estExt_fgenesh1_pg.C_8_t10461	NA	NA	NA	0	0	0.00938	0	0	0.007826
jgi|MoeNVP64_1|413925|estExt_fgenesh1_pg.C_8_t10343	NA	NA	NA	0	0.02277	0.023677	0	0	0
jgi|MoeNVP64_1|413899|estExt_fgenesh1_pg.C_8_t10314	NA	NA	NA	0.032457	0.079519	0.082688	0	0	0
jgi|MoeNVP64_1|413884|estExt_fgenesh1_pg.C_8_t10298	NA	NA	NA	0	0	0	0.017605	0	0
jgi|MoeNVP64_1|413837|estExt_fgenesh1_pg.C_8_t10248	NA	NA	NA	0.013834	0.016947	0.035244	0.013622	0	0
jgi|MoeNVP64_1|413819|estExt_fgenesh1_pg.C_8_t10228	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|413795|estExt_fgenesh1_pg.C_8_t10204	NA	NA	NA	0	0	0	0.031239	0	0
jgi|MoeNVP64_1|413781|estExt_fgenesh1_pg.C_8_t10188	NA	NA	NA	0	0.050182	0	0.080676	0	0
jgi|MoeNVP64_1|413777|estExt_fgenesh1_pg.C_8_t10184	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|41371|CE40850_13756	NA	NA	NA	0.05358	0.049226	0.085313	0.105519	0.014514	0.085415
jgi|MoeNVP64_1|413717|estExt_fgenesh1_pg.C_8_t10119	NA	NA	NA	0	0.003991	0	0	0	0
jgi|MoeNVP64_1|413712|estExt_fgenesh1_pg.C_8_t10113	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|413624|estExt_fgenesh1_pg.C_8_t10006	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|413586|estExt_fgenesh1_pg.C_7_t20140	NA	NA	NA	0.005171	0	0	0	0	0
jgi|MoeNVP64_1|413539|estExt_fgenesh1_pg.C_7_t20086	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|413517|estExt_fgenesh1_pg.C_7_t20060	NA	NA	NA	0	0.004562	0.004744	0	0	0
jgi|MoeNVP64_1|413513|estExt_fgenesh1_pg.C_7_t20056	NA	NA	NA	0	0.004418	0	0	0	0
jgi|MoeNVP64_1|413479|estExt_fgenesh1_pg.C_7_t20020	NA	NA	NA	0.010549	0	0	0	0	0
jgi|MoeNVP64_1|41346|CE40825_2548	NA	NA	NA	0.002912	0	0.007419	0	0	0
jgi|MoeNVP64_1|413453|estExt_fgenesh1_pg.C_7_t10490	NA	NA	NA	0	0.00661	0.006873	0	0	0.005734
jgi|MoeNVP64_1|413445|estExt_fgenesh1_pg.C_7_t10482	NA	NA	NA	0	0	0	0.007139	0	0
jgi|MoeNVP64_1|413387|estExt_fgenesh1_pg.C_7_t10416	NA	NA	NA	0	0	0.006115	0	0	0
jgi|MoeNVP64_1|413381|estExt_fgenesh1_pg.C_7_t10410	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|413372|estExt_fgenesh1_pg.C_7_t10401	NA	NA	NA	0.125953	0.077145	0	0.062012	0	0.13386
jgi|MoeNVP64_1|413310|estExt_fgenesh1_pg.C_7_t10333	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|41326|CE40805_1291	NA	NA	NA	0.008161	0	0	0	0	0
jgi|MoeNVP64_1|413204|estExt_fgenesh1_pg.C_7_t10220	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|413188|estExt_fgenesh1_pg.C_7_t10203	NA	NA	NA	0	0.039456	0.041029	0	0	0
jgi|MoeNVP64_1|413178|estExt_fgenesh1_pg.C_7_t10193	NA	NA	NA	0.008718	0	0.011105	0	0	0.01853
jgi|MoeNVP64_1|413174|estExt_fgenesh1_pg.C_7_t10189	NA	NA	NA	0	0	0.011484	0.008878	0.009769	0.009582
jgi|MoeNVP64_1|413144|estExt_fgenesh1_pg.C_7_t10156	NA	NA	NA	0	0	0	0.00703	0	0
jgi|MoeNVP64_1|413139|estExt_fgenesh1_pg.C_7_t10151	NA	NA	NA	0	0	0	0	0	0
jgi|MoeNVP64_1|413125|estExt_fgenesh1_pg.C_7_t10137	NA	NA	NA	0	0.021314	0	0.008567	0	0
jgi|MoeNVP64_1|413118|estExt_fgenesh1_pg.C_7_t10130	NA	NA	NA	0	0.018795	0	0	0	0
